start,end
00:01:03,00:01:17
00:01:38,00:01:50
00:02:07,00:02:28
00:02:43,00:02:56
00:03:46,00:04:21
00:04:33,00:04:43
00:07:35,00:07:55
00:08:13,00:08:34
00:09:54,00:10:11
00:10:49,00:11:08
00:14:20,00:14:52
00:15:50,00:16:43
00:18:41,00:19:21
00:20:09,00:20:32
00:21:27,00:21:40
00:22:35,00:23:44
00:24:06,00:24:30
00:26:52,00:27:17
00:28:38,00:33:18
00:33:34,00:36:32
00:36:48,00:39:13
00:39:25,00:43:34
