start,end
00:12:19,00:12:45
00:13:25,00:13:55
00:14:20,00:14:25
00:19:35,00:19:35
00:20:02,00:20:17
00:21:05,00:21:30
00:22:55,00:23:02
00:23:27,00:23:27
00:30:27,00:30:32
00:33:02,00:34:27
00:35:02,00:35:17
00:36:17,00:36:32
00:39:27,00:40:07
00:40:27,00:40:32
00:45:49,00:49:34
00:49:53,00:52:48
00:53:14,00:55:32
00:55:49,01:00:14
