start,end
10:06:53,10:07:08
10:08:00,10:08:16
10:09:35,10:10:03
10:10:15,10:10:37
10:12:00,10:12:22
10:14:13,10:14:31
10:15:02,10:15:28
10:16:49,10:17:38
10:18:04,10:18:29
10:19:39,10:19:52
10:21:00,10:24:21
10:24:35,10:30:41
10:30:56,10:32:25
10:32:35,10:35:59
