start,end
13:16:40,13:17:02
13:17:45,13:18:22
13:18:47,13:19:04
13:19:32,13:19:48
13:20:20,13:20:47
13:21:39,13:21:53
13:22:14,13:22:23
13:22:46,13:23:13
13:29:29,13:29:34
13:29:51,13:29:57
13:30:39,13:30:48
13:31:47,13:31:54
13:33:13,13:33:19
13:35:34,13:35:40
13:38:04,13:38:38
13:39:03,13:39:45
13:39:47,13:39:55
13:40:47,13:41:03
13:41:46,13:42:42
13:43:51,13:44:11
13:44:26,13:44:46
13:45:07,13:45:22
13:45:49,13:45:55
13:47:57,13:49:20
13:49:56,13:53:51
13:54:04,13:57:23
13:57:44,14:01:44
