start,end
10:50:17,10:50:34
10:52:00,10:52:42
10:53:32,10:54:57
10:55:41,10:56:01
10:56:56,10:57:21
10:58:55,10:59:04
10:59:41,10:59:51
11:00:17,11:00:31
11:01:17,11:01:29
11:01:47,11:02:16
11:02:50,11:02:56
11:10:33,11:10:35
11:11:32,11:11:57
11:12:07,11:12:33
11:14:29,11:15:44
11:16:43,11:16:58
11:18:18,11:18:48
11:19:47,11:20:01
11:22:26,11:22:51
11:23:56,11:24:01
11:25:33,11:29:55
11:30:06,11:31:52
11:32:11,11:36:33
11:37:25,11:39:14
