start,end
16:02:39,16:02:49
16:03:32,16:03:44
16:04:08,16:04:17
16:05:46,16:05:48
16:06:10,16:06:30
16:07:18,16:07:28
16:08:05,16:08:13
16:09:39,16:09:49
16:12:35,16:12:45
16:14:41,16:14:53
16:15:57,16:16:15
16:18:35,16:18:54
16:20:28,16:20:35
16:20:47,16:20:53
16:21:38,16:21:44
16:22:02,16:22:40
16:22:57,16:23:02
16:23:42,16:23:59
16:24:33,16:24:46
16:26:00,16:26:05
16:26:44,16:27:11
16:29:30,16:31:52
16:32:01,16:36:29
16:36:35,16:39:34
16:39:42,16:42:42
