start,end
16:10:27,16:10:35
16:10:49,16:11:08
16:12:17,16:12:25
16:12:42,16:12:51
16:13:39,16:14:01
16:14:14,16:14:23
16:14:37,16:14:44
16:15:24,16:15:32
16:16:48,16:16:55
16:18:19,16:18:27
16:19:34,16:19:51
16:20:06,16:20:12
16:21:31,16:21:37
16:22:37,16:22:41
16:22:56,16:23:03
16:24:15,16:24:38
16:27:27,16:27:32
16:27:52,16:28:01
16:29:17,16:29:28
16:30:02,16:30:08
16:30:29,16:30:38
16:31:52,16:34:19
16:35:07,16:36:54
16:37:16,16:40:55
16:41:14,16:43:25
